trust_score,gps_speed_kmph,gps_jump_km,gps_in_zone,api_confirmed,same_event_claims_count,pincode_changes_30days,weekly_claims,avg_weekly_claims,claim_spike_ratio,payout_amount,earnings_baseline,payout_vs_baseline_ratio,hours_since_last_claim,zone_disruption_confirmed,neighbor_zone_payout,fraud_risk_score
83,4.24883289975828,0.01947856010454374,1,1,1,1,1,1.3609601227438566,1.195831121656711,567.3474819709121,850.0597303526483,0.7826295349389751,283.6314340271272,1,0,0
76,8.022635781732031,0.06037443404783671,1,1,1,1,0,1.6558909497283907,1.0997724196947192,301.91235044724226,780.9529596367036,0.38936607868441975,270.76779522731744,1,0,6
48,10.66893757900861,0.9633488319686041,1,0,3,7,11,0.7119538747339613,5.223480746651152,1394.3539814440774,532.4975903866961,2.2665265968197166,7.745660323674134,1,0,76
72,38.3950430190758,1.866590943255556,1,1,1,0,1,1.303461070986776,0.9074569060444767,489.5200719035131,1339.2045115984338,0.6352941756072019,468.4097495198427,1,0,2
84,31.00318936994501,1.2269982681929956,1,1,1,0,0,0.7742456559651959,0.6610634061459044,552.095159394287,623.0110066242677,0.5989203557937395,259.30138607344435,1,0,5
81,7.2947182423722605,1.5828993652082837,1,1,1,0,1,0.6777881512616712,0.9801584319253052,539.866501860289,1151.241331431465,0.4135345840966529,416.46016940057706,1,0,10
86,19.227277121669953,0.26672390807076063,1,1,1,1,0,1.445205777298992,0.6598928403816118,467.2424629831507,1169.9038479467717,0.5215251164919349,190.5307210140874,1,0,1
71,33.1464322089423,0.9261424260578126,1,1,1,1,2,0.7515263477904832,0.7078215492712988,660.1256110475415,1079.6724958812183,0.7371399766650111,656.2087734361542,1,0,5
40,124.22593695742808,0.9633488319686041,1,1,2,7,7,0.8824445664243887,4.427832897008193,1455.7374611516534,425.3377076851276,3.3875370841167194,0.7172854527912134,0,1,88
86,18.411679809240372,1.4081161896545211,1,1,1,0,2,0.8245548704146781,0.5050855881517401,696.9281857617743,799.2878210368649,0.7479348781662452,663.217091203921,1,0,8
91,20.383215966934895,1.2083354348920365,1,1,1,0,1,0.6902875195877803,1.0892391699011357,656.0306381334401,1183.4017179783182,0.7986987266338239,480.0315171847158,1,0,3
80,39.30852788762059,0.9254794366342638,1,1,1,0,0,1.4894438912212855,1.2717389976487992,661.606028482003,915.7394415610129,0.3211594650335293,600.8573358261084,1,0,2
81,22.39394001534472,1.7501838901194913,1,1,1,1,0,0.9704328390418393,1.4529572316461499,325.7881459352974,943.7723123714114,0.5595701318768466,266.3771554550455,1,0,11
93,29.81077212813947,1.7465802370150154,1,1,1,1,1,0.6416609420527231,1.2009418543352082,629.8121581094451,1289.2027695486559,0.8192968984930151,664.7727543031923,1,0,5
84,24.006776863378605,1.0260196452165267,1,1,1,0,1,1.2531761296866573,1.3543495939539316,286.28749556653145,827.3400856444814,0.7527974809272373,34.04091827914742,1,0,5
95,3.0263141614613405,1.6785504560545126,1,1,1,1,1,1.389141706169958,0.7624359599686301,682.8514628732345,912.5738256270338,0.641287973780452,477.5908689180481,1,0,10
74,39.82222597943572,1.7910215556735987,1,1,1,0,1,1.3044160919202807,0.9984880290831156,678.6442089551695,751.8224864474369,0.35475100378050595,644.2588495286573,1,0,14
85,14.719965278151875,0.22064989007887026,1,1,1,1,2,1.5611472722433986,0.9401522126893455,573.9476903525069,916.8274635392199,0.6466885120706082,471.13876914160124,1,0,2
87,31.714062565965506,0.4431511797949226,1,1,1,0,2,1.8721908412924666,0.7143603746175731,349.5321079316201,1190.617306263403,0.6462944324929285,301.08623486661276,1,0,8
81,3.6528426953293214,0.3694663154413782,1,1,1,1,2,1.5724209145870185,1.0709209719842239,361.54239943128147,1274.3021166787453,0.4170007708642931,386.043032732453,1,0,18
79,8.823267283272543,1.326782217379898,1,1,1,1,0,1.201040669406529,0.7620933062670172,235.52925132160914,1005.2330223552526,0.3690583692669119,618.9991736496837,1,0,19
70,0.11722761373584634,0.22235027618815506,1,1,1,1,0,1.2861135577015474,1.3475036185548004,375.3389593371818,789.0874869066274,0.33032975376468987,85.53848473961406,1,0,18
97,37.31376929910094,0.7891194295908694,1,1,1,0,1,1.21867328366419,1.0391151916356285,487.58653690114687,911.8094834567884,0.3550747312898149,676.0843889318764,1,0,8
48,10.66893757900861,6.76175713488529,1,0,2,6,5,0.723197961500069,5.032954636048404,1227.1759079067374,708.223926012645,3.425431536328927,1.7345665906105725,1,1,70
75,26.083184278469314,1.5117058910935384,1,1,1,1,2,1.0766136062472347,0.5923976882021188,216.72483040133847,1134.1964853877603,0.5959500278346261,174.6791715784333,1,0,3
72,44.94192975582979,1.313508345184562,1,1,1,0,1,0.8907506694892203,1.486159254339936,744.8007330100503,685.1513568784651,0.7275007443303607,495.7306949313081,1,0,5
35,10.66893757900861,0.9633488319686041,0,0,3,7,8,0.25578994796582927,7.293245635669212,1882.3583827020518,560.448751623647,1.7729922619088279,3.784071839009776,0,0,90
83,26.738593825327076,0.04351804433568551,1,1,1,1,0,1.3031588803205958,0.8361895413107098,509.8524863712557,1147.8156742648707,0.7452993509807775,137.73284932506468,1,0,13
81,2.10101261968786,1.8780709745978532,1,1,1,1,2,1.0067359525756674,1.0781626358057899,482.97652636902234,1277.6399200643814,0.7187793775793798,31.90873314201739,1,0,14
91,0.05770481672204952,0.39463540548220966,1,1,1,1,0,1.8016933792387935,0.9224242737865929,259.7756959380131,1077.6649081611113,0.30122908255871045,389.5501977227242,1,0,8
85,5.676755584646779,1.2227457189249729,1,1,1,1,1,0.8480144660504512,0.9976427001295944,242.36939190792805,1437.1645411565848,0.8897199510395541,407.89909423221127,1,0,19
96,27.697811603219833,1.5416754459349438,1,1,1,1,1,0.9638978453478453,1.0934521997509168,345.2884941485043,1396.0318331824724,0.8778078840860652,247.22745041475426,1,0,14
99,37.07577452455866,0.5925569018434698,1,1,1,1,2,1.681034148396965,1.0103484142124959,458.05630469388103,851.9421893162905,0.3984242127476052,349.92664142913924,1,0,18
74,11.7383987237848,0.3764120208791317,1,1,1,1,1,1.172962240550028,1.3198760576452897,359.38484668861986,633.0855951702395,0.8416727845033898,272.0850245412314,1,0,0
99,7.593122278797066,1.0811345878545675,1,1,1,0,0,0.8469706684705081,0.5789214774597887,596.5920202041601,1269.1218563971188,0.870709171499735,624.9916729592304,1,0,0
82,0.16261255370095984,1.4042112407517777,1,1,1,1,0,1.360620656925072,1.2311389083217397,568.1097273817476,1197.1758611558494,0.48385243752990703,205.3006381863016,1,0,10
72,10.70331355586063,0.03933503951065509,1,1,1,0,1,1.0502723555512694,1.4779192472915372,707.55526639841,990.6075169200959,0.47001257381800093,27.453361507796142,1,0,3
92,31.79143509696867,0.543836737568866,1,1,1,0,0,0.8382830938630353,0.8421098113215416,603.661886827274,1441.5505722941002,0.7651146658014991,131.75880190595228,1,0,14
89,16.946612225032844,0.060367440229767366,1,1,1,0,0,1.5799785296430107,0.8178958455765596,484.7153365840435,775.8869599948556,0.5697412504538237,467.4698846354989,1,0,11
99,2.4733354538066514,0.31943460528978673,1,1,1,1,1,0.6303986021602267,0.6284111518337776,510.0581611717392,1135.8440118034887,0.4515093821033225,309.5831088721334,1,0,0
91,0.7107792532330259,1.4163706445890385,1,1,1,0,2,1.0955596902419062,1.2008550506514388,552.430185258183,1132.1024656597838,0.4907491891686142,581.3936694757463,1,0,12
91,37.22379344830265,1.4550193729983563,1,1,1,1,2,1.611620512441069,1.2483826459014584,241.6536629747165,1226.0142755656248,0.6781573572988261,326.9190732927717,1,0,3
75,13.94683739660264,0.7476663975982232,1,1,1,1,2,0.9348489399945057,0.7375071724925033,705.7096006655609,849.7303112596866,0.5552383071580802,263.50571074046695,1,0,5
74,11.5265876699972,0.6839079353674846,1,1,1,1,2,0.7961422743992526,1.029048416327773,390.8382301885058,1125.9454775112008,0.5038491804741781,86.08890580161437,1,0,11
79,20.632071711815264,0.4878341950775875,1,1,1,0,0,1.077937944116803,1.3430812704148454,356.6322832201483,768.7274629360404,0.8041623463955201,180.21292399702062,1,0,18
72,38.35236925747586,1.8431863551904353,1,1,1,1,0,1.6658306695159157,1.4394541867102748,783.7776614762424,1292.5861944459016,0.6164697868416082,212.90308260407554,1,0,11
49,124.22593695742808,6.76175713488529,1,0,2,6,9,0.6040528972723866,4.295034930160833,1033.7682823488378,533.0847604113874,2.949279001762324,1.1557656543996249,1,0,87
60,124.22593695742808,6.76175713488529,0,0,4,5,11,0.9230288118331893,6.1546444142303915,1560.636335801366,791.6782425257375,2.9617092863389667,10.13105768889783,1,1,98
74,33.11759150058575,1.1348809589179953,1,1,1,1,1,1.743467880003291,1.287781426036561,478.6261960480547,926.4192536145006,0.8452727846979056,98.19804790519608,1,0,3
79,11.020807069533605,0.2116289953342716,1,1,1,1,2,1.5317931930760347,1.380107068622749,524.2585207418819,1446.4855015964345,0.7279873976969635,435.93361512556527,1,0,2
85,9.925568222726953,0.4611119771340453,1,1,1,0,1,0.8558476503863984,0.8393347203237475,471.39672187869985,808.6755387835051,0.46843449657567665,631.1778874516968,1,0,1
89,22.365427597088807,0.57292441784958,1,1,1,1,1,1.6687971345043242,0.9580487862641952,272.5685851217894,629.9088747105818,0.432542077454083,546.7993308632769,1,0,11
96,33.50665893202645,1.566517754234029,1,1,1,1,1,0.8891771362626226,1.326340925652621,718.200489373618,1197.3518972960476,0.8559874788061013,544.0966864979715,1,0,13
91,30.369049399311727,0.9003907070480799,1,1,1,0,1,1.8412869484455354,0.6315755527177551,297.7531234499163,1168.026697326743,0.5901229479778367,586.9473321541858,1,0,16
27,10.66893757900861,6.76175713488529,0,0,1,3,6,0.7767644613244054,4.0253597731359045,1911.927455752841,708.8619131735509,2.229334392618986,8.911088412186698,0,1,94
86,29.690653739800233,0.09995264911095392,1,1,1,1,0,1.3406889875277548,1.3098714966901834,459.64699137720856,1195.654103288184,0.6616045943738644,164.36982044590889,1,0,18
34,10.66893757900861,0.9633488319686041,0,0,3,7,11,0.7819886767557147,6.624568707196383,787.8383699080487,641.8317474407315,2.1064823031836797,4.536380812113753,0,0,91
67,10.66893757900861,6.76175713488529,1,1,4,7,9,0.5120852978804735,4.256741864263303,1581.0207548604803,520.5857392178532,2.156145904876653,8.373272838851515,0,0,90
77,21.375775121443226,0.40406563745448154,1,1,1,0,0,0.5403950341646077,1.0252554254442323,374.320200779866,1469.3339910494656,0.4797437243310399,313.1059232556852,1,0,13
93,1.6645677424871281,1.2879575245528379,1,1,1,0,0,1.515189901119439,1.0281155109677982,686.9528188141929,1466.7826344963705,0.21320215670607104,204.5691997024327,1,0,10
92,13.891330959175367,0.326002622986298,1,1,1,1,1,1.7718723596706,1.291743283171385,723.1508628928317,722.4651239171768,0.3362650046353999,346.85401468319037,1,0,8
75,33.13669306184852,0.32723259087766743,1,1,1,0,0,0.566453404274518,1.4069636726050732,758.5434033650714,734.2043023437606,0.8463044917914628,173.42299772435618,1,0,12
68,124.22593695742808,6.76175713488529,0,1,4,4,11,0.6151014013013506,3.5343179030403333,903.9130950668833,471.63053894939907,2.8597506585070147,1.72800209091324,0,0,98
37,10.66893757900861,0.9633488319686041,0,0,1,2,10,0.4520677845558459,5.730124879101383,1588.6910261308892,712.9547725147895,2.3840907249158225,7.567107987451322,0,1,75
88,19.329530240373153,0.5454705796860759,1,1,1,1,0,1.7936643421262763,0.6684675352305165,639.7351393932713,1260.9577281325455,0.8030158936738789,145.54741606089948,1,0,0
97,20.860037123946533,1.2911535892154213,1,1,1,0,0,1.7585399309074827,0.6293988464751312,457.21803819181514,823.7504984324617,0.7515580421552333,570.2377174187735,1,0,14
98,41.176490299281106,0.4579972957820997,1,1,1,1,2,1.606040337120748,1.4411015358460606,797.8801425964532,1074.2853239206934,0.451064675664346,114.40784789920514,1,0,19
79,19.365341677826933,1.224857663773719,1,1,1,0,1,1.0966251277258303,0.7423392740300786,771.8967011811275,920.6790175499186,0.3337148073703165,403.74459379658583,1,0,12
88,15.800803117844085,1.3280818172963995,1,1,1,0,2,1.0714985964209107,0.8020902065039329,726.273072908475,1105.819358520432,0.23328954039348754,704.4326753618951,1,0,17
95,17.20793859067627,0.5013115084677555,1,1,1,0,1,1.9391990510099406,1.1331208368813255,471.4959503106486,1035.1589970372065,0.8827137620981638,660.3725460127674,1,0,12
74,2.751213005396393,1.211677708383929,1,1,1,0,0,1.3914352676942383,0.95899490025348,361.4643399197472,888.3246832837733,0.823376446355772,599.0804902480412,1,0,0
91,13.55789455571976,1.0153899574177019,1,1,1,1,1,0.9851061655654164,1.1617374598322758,627.3243508530143,956.6779080343683,0.4334106726086017,544.7274974179053,1,0,13
83,43.336984101120336,0.10046169953087203,1,1,1,1,2,1.4882119873602064,1.4812461655599805,785.687869242093,1334.3574055478225,0.3458686511211582,465.103975171774,1,0,4
83,43.40345028232204,0.7079359849065043,1,1,1,0,1,0.8811433528796978,0.5034709469846291,507.76176427520625,1252.5680228394344,0.34359276463829325,651.1328530351143,1,0,9
84,0.50491187480464,1.331188033086679,1,1,1,1,0,1.2570308477417589,1.2211822256043647,725.8357706584363,762.7102963743238,0.634142785087132,510.34213109594225,1,0,14
36,10.66893757900861,6.76175713488529,1,0,1,3,5,0.8380899488467504,5.632100574847343,910.1737320430112,738.4288175713671,3.871581883538683,6.699887170694923,1,1,74
76,30.70373805681607,0.7620596249141347,1,1,1,1,0,0.699435795332162,1.024838483454159,293.0511854346098,1447.878429421948,0.20218572527655918,326.32495642705567,1,0,11
97,40.63126541948744,0.09109031675208623,1,1,1,1,2,0.6130136370805407,1.4145088462943147,688.2665518976614,1348.6045709787209,0.40261066579029203,533.1551189708717,1,0,2
87,11.212591438353464,0.8795282149679349,1,1,1,1,2,1.273401712280518,0.6841476991174708,439.54909178787335,959.3132596957396,0.7774648901097603,311.5211404655281,1,0,18
52,10.66893757900861,0.9633488319686041,0,1,4,4,4,0.6338803713665291,4.80615133107341,1304.7179910623954,474.0918703454954,2.8790065903267283,1.1950612660371704,0,1,87
74,24.63655944196056,1.6736568211618261,1,1,1,1,2,0.5620270874796607,0.6568159681574343,641.5451812396936,1132.144945567655,0.34008516436171415,381.098569389863,1,0,19
59,124.22593695742808,0.9633488319686041,0,0,3,3,8,0.37448441744729655,7.46981057381456,538.7867533206778,528.3671822795961,2.031482970650775,10.133710255980265,1,1,97
99,24.026438636607217,0.3869106360216936,1,1,1,1,1,0.7878730282154908,0.9500783818875593,308.5091327044819,1099.1891823100493,0.2714895385975759,62.255288036152926,1,0,16
89,35.388772656109715,1.1006637081499862,1,1,1,1,1,1.6970774059065756,1.1398791530547066,758.7928622620042,935.6508088652556,0.7754043555044177,604.1956229682839,1,0,7
23,10.66893757900861,6.76175713488529,0,1,4,4,8,0.6861047645568188,5.164304626694106,1469.608827179833,796.9035776672199,2.167704875604466,9.352182869549123,1,1,98
73,14.084274292949564,1.3689998423486154,1,1,1,1,2,0.8440821391672406,0.8706343913723262,454.08480658056226,1053.1475841996562,0.23138099612937352,561.7122181908544,1,0,4
95,5.084501752478523,0.5919211179946275,1,1,1,1,1,1.9232704374615015,0.8596790549163736,347.77077082115756,869.7064418799598,0.8737026716261549,238.70815137239467,1,0,10
64,124.22593695742808,6.76175713488529,0,1,4,6,11,0.5659930627063765,5.7703014450934145,1010.4558513823827,320.86411492718645,2.1032173177724736,1.3725294847444633,0,1,83
99,10.487487332973679,1.1289899410876219,1,1,1,0,2,0.6258284199186235,0.9537537802104383,494.3255266702318,1362.558020285382,0.29024085469290933,126.1945212606882,1,0,6
97,2.684580951329021,0.3339075313802473,1,1,1,0,1,1.1679599468787725,0.9146827953759344,556.5637156507322,807.8294745461521,0.44467159797461553,312.9804380506042,1,0,7
74,30.138240986414093,0.8231061676194662,1,1,1,0,1,1.3881731456117297,1.0259025414067944,434.9536695298123,803.0848656078535,0.4998495095377674,261.647898740331,1,0,8
89,18.971305900450137,0.5385423922988126,1,1,1,1,1,1.837360939210388,0.5948369172413239,700.1427680341851,1186.0553361500617,0.7718333322907327,560.0894531652206,1,0,18
77,40.65016636336739,1.0879283346316735,1,1,1,0,2,0.7046093896973591,0.7658758862426255,696.3135487067834,995.9372213955494,0.35455890387556094,539.7488216650839,1,0,13
83,6.531679194926381,0.46227263504337035,1,1,1,1,0,1.5165538707400716,0.6767085914249928,278.89337343316,1004.575868962113,0.2720695595058044,142.51439649640463,1,0,2
35,10.66893757900861,6.76175713488529,0,1,1,6,10,0.615768721789361,5.208515261487876,1067.960906202156,722.2370217320986,2.2996314186565456,7.1247215851556245,1,1,95
94,34.220318526430134,1.6217642313682057,1,1,1,0,0,1.0699778495664527,1.094237130294602,771.2625499490233,766.7770801043478,0.5257492960954591,619.2968183591894,1,0,17
63,10.66893757900861,0.9633488319686041,0,1,2,4,5,0.9517738800354247,5.6934903361967395,1546.0380957132897,359.76010974106526,3.2087410627560864,1.999654309389825,1,0,76
78,27.121554540229262,0.5168314553710962,1,1,1,1,0,0.8078708051781243,0.683194622144666,310.68991847627944,984.1128261869243,0.46429247372260624,262.792114078389,1,0,10
54,10.66893757900861,6.76175713488529,1,0,1,7,4,0.3936642668893884,6.011780501603303,1676.3238779439841,544.4670812421932,1.8582243523114081,11.093146362891652,1,1,72
82,4.954367420871838,1.8122263921383075,1,1,1,1,0,0.8275971478247863,1.1181750932811518,610.7204912569124,878.7666520718501,0.33552813673966725,374.8304353609115,1,0,14
84,29.220416667572234,1.6668252951588676,1,1,1,0,1,0.5290589836342168,1.3985361972722883,535.6176583204193,1152.8522519044195,0.7262653635307605,626.0426562235673,1,0,16
38,124.22593695742808,0.9633488319686041,0,1,1,5,9,0.37214545856024883,6.338126445960453,656.837744476783,750.4603173582802,1.7140665439075298,5.472635435341939,0,1,81
84,20.01917160337498,0.47241428639420135,1,1,1,1,0,1.3273517575385096,0.7954962642911729,300.84334941178804,616.7175308413127,0.2650958713793078,414.032743605852,1,0,4
24,10.66893757900861,6.76175713488529,0,0,2,4,3,0.4492207364391765,6.010227568195963,1578.7480290563342,542.5169275621375,3.6736830135988185,0.2923991925451541,0,0,80
86,14.672075635291236,1.3897471497452176,1,1,1,1,1,1.105969706292281,1.4643116613298015,788.6788136935793,691.4977173976849,0.8403130640880423,369.3504340972103,1,0,11
70,28.124918451854185,0.7610421691035671,1,1,1,1,0,0.5283133352202249,0.8693403838141752,328.729489066874,905.253172317753,0.2833162037172187,83.29980260148952,1,0,0
99,29.72030181921501,0.2722241207299918,1,1,1,0,2,1.118544250243567,1.3280724299149662,594.7790097430088,1469.897792021728,0.8038161132473602,697.6462166831193,1,0,16
53,124.22593695742808,0.9633488319686041,0,0,1,6,4,0.43305338177209,3.0099377556322757,1026.816381369313,529.9726022942315,3.9188474651407534,9.501021927826745,0,1,93
72,33.707199029651555,1.1034924047660442,1,1,1,1,2,0.9677279058042472,0.6747464202242512,638.2803083807594,1331.0217276763015,0.3105812287981316,579.4146472377354,1,0,4
91,3.6526076453756757,1.7227383187488505,1,1,1,0,1,1.5211030261437124,0.9874308385366629,735.8757195996744,1286.808438530287,0.4617571625363793,447.55545107223844,1,0,10
97,7.239569704459944,0.43855079550202514,1,1,1,0,2,1.28012979074411,0.7639676880499969,721.3557784170315,1252.1742621159515,0.35350680982749483,324.3323350393968,1,0,6
79,22.90279231868295,1.2548335320189576,1,1,1,0,1,1.025571034262882,0.7735546960583386,457.4891822008376,970.9938607251904,0.4905664898258938,645.0148451391555,1,0,3
91,39.62249884556929,0.4024378055880735,1,1,1,0,1,1.537129783874943,1.4682421802691445,497.4670881997529,1385.5598411009523,0.7184465964455458,413.47423590547845,1,0,5
92,42.853815570446045,0.3646291575527665,1,1,1,1,2,1.0144366180068212,0.516495968370361,534.7355794499622,1084.0179096962654,0.7350771242752703,84.61320487742927,1,0,2
76,15.790474643906315,1.144509574342865,1,1,1,0,1,0.7955555933710567,1.147994653843445,212.41618294002973,1256.3390164943075,0.44571503800170076,576.1894744423599,1,0,7
20,124.22593695742808,6.76175713488529,0,1,2,6,10,0.7972844735932139,6.533573788265643,1023.9104508138164,569.5111644250092,3.6433363822429023,8.717126181466952,0,1,74
34,124.22593695742808,6.76175713488529,1,0,1,3,7,0.7264075116908302,4.227164145986627,1699.8057643646541,526.1948336175939,2.034777373949198,0.7386768497337792,0,1,84
47,10.66893757900861,6.76175713488529,0,1,4,7,5,0.9504489559989902,6.192805311005388,1432.3144646776063,504.3475901977848,2.5649991784498285,5.925525551846629,1,0,70
90,21.099354579799762,0.4441999223281714,1,1,1,1,0,0.8925306253303291,0.8396907248186206,466.9475482464512,1476.7265335653233,0.4073334656625436,693.4962467712165,1,0,15
88,30.43331374796834,1.6426939468456498,1,1,1,1,2,1.0704137281040542,1.0119941795102134,489.9565649401351,647.7564811162031,0.40843085050256356,470.2107922012571,1,0,16
78,25.53853341164839,0.09141352940227976,1,1,1,1,2,0.8709231788833147,1.4058167788808187,278.2455020950018,756.5678388473569,0.25340749618236563,352.6947840468148,1,0,6
90,0.7465058262165486,0.1363645398327591,1,1,1,1,0,1.8921841484124264,0.9361051649053014,241.4288553644243,1357.3750933392564,0.6963293773880697,642.0039715665564,1,0,10
95,42.18559343127947,1.4099475517553803,1,1,1,1,2,1.4897013557891907,0.6440002442903628,748.5999697637958,1129.4739762349097,0.5886967080189258,161.35409992253597,1,0,5
72,30.247344447768985,1.0423250503930817,1,1,1,1,1,1.62122896943856,0.5534194090753115,480.44486657502785,1160.273173067431,0.455623201215548,36.47989394300328,1,0,4
87,34.24770430191756,1.6009968126846372,1,1,1,0,0,1.5706038642544502,1.2427343758914589,539.4677544310534,933.8588332884383,0.44414931292481596,147.38304503475285,1,0,9
76,33.68848334966757,0.030465858987448247,1,1,1,0,1,1.0485248112512768,1.2829894390348584,712.8578911088405,809.7774850663145,0.6851708409883253,661.6404044735003,1,0,3
56,124.22593695742808,0.9633488319686041,1,1,2,5,8,0.5045860778290345,7.455688300705881,893.212699268702,599.3724908776132,2.2804835141328526,1.2465498794936414,0,1,87
81,28.550507605992536,1.9426025642354443,1,1,1,1,2,0.9017925485576955,0.6155759079465214,435.675002058641,650.6681665594936,0.22025769499391637,531.9197896626781,1,0,7
89,34.08317669540835,1.9986465791001748,1,1,1,0,2,1.5746781593523056,1.4442667144402628,239.1132783163453,927.2196495701293,0.6364105636274662,543.7543389403177,1,0,16
78,15.30213516884878,1.1474486459498592,1,1,1,0,0,0.5270801396976137,0.8554182996191318,232.2802471214431,1253.0164062887607,0.5637329029732139,284.7102996050024,1,0,3
70,38.291379409207266,1.2625667635081985,1,1,1,0,0,1.4246911686349002,1.1217383586039869,244.47308065951006,628.4781004511852,0.3395781942756253,183.9531843326832,1,0,3
95,23.052515282455328,0.7326397935631153,1,1,1,0,2,1.8053559533143404,0.9751479037820039,657.3427061282077,1145.709761757366,0.8886531642674682,279.1459240309655,1,0,14
85,4.581816513255348,0.4704155925987148,1,1,1,1,2,1.0685638799609813,1.3085864289414437,474.03572275303554,1378.2356200771783,0.7242313485686673,232.64251508918989,1,0,19
71,7.930250655372201,1.0734292721232708,1,1,1,0,0,1.0306021677315997,1.2203057706955895,377.35919492308284,1317.9230470136831,0.46036499847595297,88.1191788400931,1,0,2
96,13.305280929723518,0.03734449215906732,1,1,1,0,2,1.3638235514480892,0.6811240702267126,310.9813547397835,1392.677435402424,0.82701804432265,645.8421735097891,1,0,17
75,44.282603311315356,1.801592483695167,1,1,1,0,1,1.1921917705785883,1.4109989322557308,670.6704884594222,975.1734986295362,0.6276762280086396,352.22275476766805,1,0,8
49,10.66893757900861,0.9633488319686041,0,0,3,6,6,0.6473255996527301,4.276245928226644,515.3825044015322,720.6525977070903,2.4285206560314228,0.9039533029109914,1,1,86
83,13.185129741316072,1.8144327695919795,1,1,1,1,2,0.9716408574154471,0.649125780228621,304.81697251606465,684.7942677620385,0.20658745574620438,165.92971492600236,1,0,7
83,34.9639669479132,1.798732903433412,1,1,1,0,0,0.6911105056652131,0.9885178754558729,734.7217314248521,648.563730970175,0.781163755696827,648.7755410142324,1,0,7
29,10.66893757900861,6.76175713488529,0,0,3,6,11,0.8522838956541929,3.7065256372899897,548.9745344928874,320.60937556200327,1.974831641306202,3.3573416582944553,1,1,78
83,13.228647923340374,1.6456749925166998,1,1,1,0,0,1.7402089858784533,1.0343795265623248,415.2042562601293,944.4803952971797,0.44145832759627557,524.8571005512099,1,0,2
83,12.136616739502518,0.6257026683504943,1,1,1,0,1,1.5034898056597892,0.8182961315078586,742.7138685504729,633.8088858898955,0.860592511635607,582.7970288653596,1,0,17
76,43.289431126466674,0.22855574269495005,1,1,1,1,2,0.8184812829000593,0.522379032413762,280.63912229299063,1136.540637883446,0.33320760761544366,505.4601553949799,1,0,0
92,27.202916231856747,1.7719043995765955,1,1,1,1,2,0.9810949422628288,0.6320135580981819,316.3609401166038,1001.5394305881541,0.4743347138721752,59.92794294607349,1,0,7
48,124.22593695742808,0.9633488319686041,1,1,3,7,10,0.9410244252026725,7.2777741532002524,1637.8326327246032,620.4359858230746,2.3910190722244504,1.167260017472791,0,1,75
75,34.233079842538984,1.6729991592285605,1,1,1,0,1,1.6026910873829527,1.454967422864585,281.8171767067577,1123.858735319322,0.3895591071594606,292.2498571454052,1,0,14
99,8.71654910411849,1.1190656119938374,1,1,1,0,2,1.0910818941678626,0.7023350408837826,473.7403673785715,931.5063968546777,0.31163122232705326,176.1509041111549,1,0,5
93,24.542768157514878,0.6894292158560991,1,1,1,1,0,1.189350521721865,1.0701924866734718,570.2617086866709,1499.473671886603,0.7951349129525269,144.89289422679678,1,0,6
86,21.992471979098095,0.15078628299449548,1,1,1,0,2,0.6044183401800082,1.065082349630752,678.1423419879899,1050.646360105905,0.2702472459518496,81.13692701994418,1,0,14
93,4.511315168659661,1.585539567687467,1,1,1,0,2,1.8740538681565746,0.6390390292116469,671.2066862319626,1110.149768527181,0.6896600034516259,98.36512300574756,1,0,10
88,37.12111451860932,0.5618315380370342,1,1,1,0,1,1.4538079620608262,1.0243021548610787,641.399254835331,913.1487003416171,0.5699427217090738,310.18120658107085,1,0,4
65,10.66893757900861,6.76175713488529,0,0,4,7,3,0.9326445202651084,6.938375447293311,1973.8295290007406,434.53406132912824,3.2639503204764853,4.256669719167094,1,1,89
97,24.470283324779764,0.7577420318865566,1,1,1,1,2,1.3581727346995327,1.326112885572437,469.3955340762487,1333.7971043494304,0.5014252645872719,212.01231102674708,1,0,5
25,124.22593695742808,0.9633488319686041,1,0,2,7,5,0.8110284134525936,7.367999266247474,1205.7889475682682,775.8687735988931,3.667887800181043,3.391683597573062,1,0,80
99,21.831815749553172,0.4743960464570425,1,1,1,0,0,0.9610622504653801,1.2126699008629842,264.4249732690378,1060.2228183058498,0.8649347416357889,718.1084422700891,1,0,7
96,33.815140839544526,1.22079100730677,1,1,1,0,0,1.4484783703933228,0.7810202101651181,407.1430033289747,632.5273477040789,0.7571729750019967,149.69715095719633,1,0,19
99,14.480099111691512,0.006285050360758548,1,1,1,0,1,1.307691132440406,0.5195971244302072,701.6265846689844,1185.848801218996,0.23845431236371908,54.31349502936605,1,0,12
93,33.95308406914646,1.4827482195780943,1,1,1,1,2,1.657734109482151,1.1231547107665247,748.8027589964554,830.841046824855,0.3462325135365381,318.5923364120239,1,0,19
92,27.593845444325407,0.2811632046194532,1,1,1,1,0,0.6899322008388553,0.7690503189431072,384.9796290157867,1135.0661143420202,0.7734715948869268,180.54112064015396,1,0,0
77,22.735485843986368,1.2776327633485387,1,1,1,1,2,1.1242704859474923,1.0581562047877053,251.08172440405306,1060.9906684251362,0.2442722998567788,275.12497675509553,1,0,5
75,2.718680834463312,0.4911827705421752,1,1,1,0,1,0.5349753748732448,0.5197978274561608,570.5365713245902,1354.1083251142018,0.8185504481830725,166.60212235759667,1,0,9
